name_x,year_x,brand,color,price_x,seller_name,seller_phone,seller_average_rating,seller_review_count,miles_x,distance_from_Madison,Exterior Color_x,Interior Color_x,Transmission_x,Drivetrain_x,VIN,id_x,name_y,make,model,year_y,price_y,miles_y,Exterior Color_y,Interior Color_y,Seller Name,Seller Phone,Transmission_y,Drivetrain_y,id_y
2017 BMW X3 xDrive28i,2017,BMW,Black,44955.0,BMW of Milwaukee North,(866) 932-0704,4.8,106.0,4766.0,73,Black Sapphire Metallic,Black,8-Speed Automatic,AWD,5UXWX9C33H0W70152,1736,2017 BMW X3 xDrive28i SAV,BMW,X3,2017.0,44955.0,4766.0,Black Sapphire,BLACK,Concours BMW,888-258-1784 888-258-6303,Automatic,All Wheel Drive,476
2017 BMW X5 xDrive35i,2017,BMW,Gray,58455.0,BMW of Milwaukee North,(866) 932-0704,4.8,106.0,9361.0,73,Space Gray Metallic,Black,8-Speed Automatic,AWD,5UXKR0C32H0V79538,1737,2017 BMW X5 xDrive35i SAV,BMW,X5,2017.0,58455.0,10870.0,Space Gray,BLACK,Concours BMW,888-258-1784 888-258-6303,Automatic,All Wheel Drive,504
2015 BMW X1 xDrive28i,2015,BMW,Black,19493.0,INFINITI North Shore,(888) 675-1554,,,37245.0,73,Black,Black,8-Speed Automatic Steptronic,All Wheel Drive,WBAVL1C56FVY27245,1738,Used 2015 BMW X1 xDrive28i AWD 4dr SAV,BMW,X1,2015.0,19493.0,37245.0,,Black,Infiniti INTERNATIONAL INFINITI NORTH SHORE,(877) 549-8748,Automatic,All Wheel Drive,519
2013 BMW 650 i xDrive,2013,BMW,Red,38588.0,BMW of Milwaukee North,(877) 591-3075,4.8,106.0,25828.0,73,Imola Red,Black,8-Speed Automatic,AWD,WBAYM1C59DDZ02520,1739,2013 BMW 650i Coupe,BMW,6 Series,2013.0,38555.0,25828.0,Imola Red,BLACK,Concours BMW,888-258-1784 888-258-6303,Automatic,All Wheel Drive,442
2015 BMW X1 xDrive 28i,2015,BMW,Blue,19000.0,BMW of Milwaukee North,(866) 932-0704,4.8,106.0,54659.0,73,Midnight Blue Metallic,Beige,8-Speed Automatic,AWD,WBAVL1C59FVY29216,1740,2015 BMW X1 xDrive28i SUV,BMW,X1,2015.0,18888.0,54659.0,Midnight Blue Metallic,BEIGE,Concours BMW,888-258-1784 888-258-6303,Automatic,All Wheel Drive,480
2015 BMW M5 Base,2015,BMW,Orange,63777.0,BMW of Milwaukee North,(877) 591-3075,4.8,106.0,20014.0,73,Sakhir Orange Metallic,Black,6-Speed Manual,RWD,WBSFV9C55FD594375,1741,2015 BMW M5 Sedan,BMW,M5,2015.0,61899.0,20014.0,Sakhir Orange,,Concours BMW,888-258-1784 888-258-6303,Automated Manual,Rear Wheel Drive,441
2015 BMW 428 Gran Coupe i xDrive,2015,BMW,Black,29733.0,BMW of Milwaukee North,(866) 932-0704,4.8,106.0,46293.0,73,Black Sapphire Metallic,Black / Red,8-Speed Automatic,AWD,WBA4A7C59FD413841,1742,2015 BMW 428i xDrive Coupe,BMW,4 Series Gran Coupe,2015.0,29733.0,46293.0,Black Sapphire Metallic,BLACK,Concours BMW,888-258-1784 888-258-6303,Automatic,All Wheel Drive,487
2015 BMW 528 i xDrive,2015,BMW,Gray,29409.0,BMW of Milwaukee North,(866) 932-0704,4.8,106.0,31607.0,73,Space Gray Metallic,Black,8-Speed Automatic,AWD,WBA5A7C50FD625077,1743,2015 BMW 528i xDrive Sedan,BMW,5 Series,2015.0,29333.0,31606.0,Space Gray Metallic,BLACK,Concours BMW,888-258-1784 888-258-6303,Automatic,All Wheel Drive,456
2015 BMW 535 i xDrive,2015,BMW,Gray,26899.0,BMW of Milwaukee North,(877) 591-3075,4.8,106.0,72391.0,73,Space Gray Metallic,Black,8-Speed Automatic,AWD,WBA5B3C58FD547962,1744,2015 BMW 535i xDrive Sedan,BMW,5 Series,2015.0,26855.0,72391.0,Gray,,Concours BMW,888-258-1784 888-258-6303,Automatic,All Wheel Drive,447
2017 BMW X1 xDrive 28i,2017,BMW,Gray,36887.0,BMW of Milwaukee North,(877) 591-3075,4.8,106.0,5368.0,73,Mineral Gray Metallic,Black,8-Speed Automatic,AWD,WBXHT3C33H5F70564,1745,2017 BMW X1 xDrive28i SAV,BMW,X1,2017.0,36777.0,5368.0,Mineral Gray Metallic,,Concours BMW,888-258-1784 888-258-6303,Automatic,All Wheel Drive,483
2018 BMW X5 xDrive35i,2018,BMW,Gray,63555.0,BMW of Milwaukee North,(877) 591-3075,4.8,106.0,4737.0,73,Dark Graphite Metallic,Black,8-Speed Automatic,AWD,5UXKR0C59J0X85771,1746,2018 BMW X5 xDrive35i SAV,BMW,X5,2018.0,63555.0,4737.0,Dark Graphite,BLACK,Concours BMW,888-258-1784 888-258-6303,,4-Wheel Drive,509
2007 BMW 328 xi,2007,BMW,Red,7650.0,Racine Toyota,(855) 349-2538,4.7,390.0,110095.0,76,Crimson Red,Black,6-Speed Manual,AWD,WBAWV53537PW24437,1747,Used 2007 BMW 328xi Coupe,BMW,3 Series,2007.0,7650.0,110095.0,Crimson Red,Black,Brodhead Chevrolet Buick,608-897-2166,Manual,All Wheel Drive,148
2015 BMW X1 sDrive28i,2015,BMW,Silver,17995.0,"AutoSource Motors, Inc.",(414) 455-6995,4.9,162.0,30786.0,76,Cashmere Silver Metallic,Black,8-SPEED A/T,Rear Wheel Drive,WBAVM1C57FVZ94209,1748,2015 BMW X1 sDrive28i SAV,BMW,X1,2015.0,17995.0,30786.0,Cashmere Silver Metallic,Black,Autosource Motors Inc.,888-784-8893,Automatic,Rear Wheel Drive,558
2015 BMW X1 xDrive28i,2015,BMW,Gray,18995.0,"AutoSource Motors, Inc.",(414) 455-6995,4.9,162.0,44472.0,76,Mineral Gray Metallic,Black,8-SPEED A/T,All Wheel Drive,WBAVL1C52FVY35388,1749,2015 BMW X1 xDrive28i SAV,BMW,X1,2015.0,18995.0,44472.0,Mineral Gray Metallic,Black,Autosource Motors Inc.,888-784-8893,Automatic,All Wheel Drive,557
2015 BMW X1 xDrive 28i,2015,BMW,Gray,15955.0,Garber Fox Lake Toyota,(847) 978-4765,4.9,298.0,58436.0,77,Gray,Black,8-Speed Automatic,AWD,WBAVL1C55FVY36499,1750,Pre-Owned 2015 BMW X1 xDrive28i AWD,BMW,X1,2015.0,15955.0,58436.0,Mineral Gray Metallic,Black,Garber Fox Lake Toyota,(847) 497-9094,Automatic,All Wheel Drive,574
2015 BMW X1 xDrive28i,2015,BMW,Black,22887.0,Zimbrick BMW,(888) 570-3759,4.8,177.0,47493.0,2,Black,,8-SPEED A/T,All Wheel Drive,WBAVL1C52FVY35889,1763,2015 BMW X1 AWD 4dr xDrive28i,BMW,X1,2015.0,22887.0,47493.0,Jet Black,Black,Zimbrick BMW,888-237-4721 877-654-8272,Automatic,All Wheel Drive,28
2015 BMW 435 i xDrive,2015,BMW,Black,41990.0,Zimbrick BMW,(888) 570-3759,4.8,177.0,25187.0,2,Black Sapphire Metallic,Leather Dakota Black/Blue Stit,8-SPEED A/T,All Wheel Drive,WBA3T7C59FPW79980,1764,2015 BMW 4 Series 2dr Conv 435i xDrive AWD,BMW,4 Series,2015.0,41990.0,25187.0,Black Sapphire Metallic,Black/Blue Highlight,Zimbrick BMW,888-237-4721 877-654-8272,Automatic,All Wheel Drive,52
2017 BMW X5 xDrive35d,2017,BMW,White,59942.0,Zimbrick BMW,(888) 570-3759,4.8,177.0,9547.0,2,Mineral White Metallic,Black Dakota Leather,8-SPEED A/T,All Wheel Drive,5UXKS4C31H0Y16323,1767,2017 BMW X5 xDrive35d Sports Activity Vehicle,BMW,X5,2017.0,59942.0,9547.0,Mineral White Metallic,Black,Zimbrick BMW,888-237-4721 877-654-8272,,All Wheel Drive,56
2018 BMW 640 i xDrive,2018,BMW,Blue,67996.0,Zimbrick BMW,(888) 570-3759,4.8,177.0,2953.0,2,Bluestone Metallic,Ivory White Nappa Leather,8-SPEED A/T,All Wheel Drive,WBAJV6C50JBC99785,1769,2018 BMW 6 Series 640i xDrive Gran Turismo,BMW,6 Series Gran Turismo,2018.0,67996.0,2953.0,Bluestone Metallic,Ivory White,Zimbrick BMW,888-237-4721 877-654-8272,,,53
2015 BMW 328 i xDrive,2015,BMW,Other,26930.0,Zimbrick BMW,(888) 570-3759,4.8,177.0,38150.0,2,,,8-SPEED A/T,All Wheel Drive,WBA3B5G55FNS16134,1770,2015 BMW 3 Series 4dr Sdn 328i xDrive AWD SULEV,BMW,3 Series,2015.0,26930.0,38150.0,Mineral Gray Metallic,Black,Zimbrick BMW,888-237-4721 877-654-8272,Automatic,All Wheel Drive,21
2017 BMW 530 i xDrive,2017,BMW,Blue,54945.0,Zimbrick BMW,(888) 570-3759,4.8,177.0,5027.0,2,Imperial Blue Metallic,Black Dakota Leather,8-SPEED A/T,All Wheel Drive,WBAJA7C34HWA70867,1771,2017 BMW 5 Series 530i xDrive Sedan,BMW,5 Series,2017.0,54945.0,5027.0,Imperial Blue Metallic,Black,Zimbrick BMW,888-237-4721 877-654-8272,,All Wheel Drive,14
2015 BMW X3 xDrive28i,2015,BMW,Silver,31878.0,Kayser Ford Lincoln,(608) 807-5359,4.7,399.0,11270.0,2,Mineral Silver Metallic,Black,8-Speed Automatic,AWD,5UXWX9C59F0D56085,1774,2015 BMW X3 xDrive28i SAV,BMW,X3,2015.0,31878.0,11270.0,Mineral Silver Metallic,BLACK,Kayser Nissan,866-752-3695,Automatic,All Wheel Drive,60
2015 BMW 328 i xDrive,2015,BMW,Gray,29882.0,Zimbrick BMW,(888) 570-3759,4.8,177.0,30694.0,2,Mineral Gray Metallic,Black Dakota Leather,8-SPEED A/T,All Wheel Drive,WBA3B3G54FNR87396,1775,2015 BMW 3 Series 4dr Sdn 328i xDrive AWD,BMW,3 Series,2015.0,29882.0,30694.0,Mineral Gray Metallic,Black,Zimbrick BMW,888-237-4721 877-654-8272,Automatic,All Wheel Drive,6
2016 BMW 328d xDrive,2016,BMW,Blue,33999.0,Wilde East Towne Honda,(608) 467-1265,4.9,2694.0,28217.0,7,Blue,,8-SPEED A/T,All Wheel Drive,WBA8J1C59GK710670,1778,Pre-Owned 2016 BMW 3 Series 328d xDrive AWD,BMW,3 Series,2016.0,33999.0,28217.0,Blue,Black,Wilde Automotive Group,262-290-2181,Automatic,All Wheel Drive,233
2017 BMW X3 xDrive28i,2017,BMW,Black,29989.0,Zimbrick Hyundai Eastside,(608) 338-1462,4.9,303.0,42002.0,7,Carbon Black Metallic,Black,8-Speed A/T,All Wheel Drive,5UXWX9C56H0T00640,1779,2017 BMW X3 xDrive28i Sports Activity Vehicle,BMW,X3,2017.0,29989.0,42002.0,Carbon Black Metallic,Black,Zimbrick Inc,608-620-7188,Automatic,All Wheel Drive,76
2016 BMW 528 i xDrive,2016,BMW,Black,31997.0,Russ Darrow Mazda of Madison,(608) 338-1572,4.8,156.0,34755.0,7,Black,Black,8-Speed Automatic,AWD,WBA5A7C50GG148103,1780,Used 2016 BMW 5 Series 528i xDrive,BMW,5 Series,2016.0,31997.0,34755.0,Black,Black,Russ Darrow Kia,888-356-1417,Automatic,All Wheel Drive,114
2016 BMW 328 i xDrive,2016,BMW,Red,26997.0,Russ Darrow Mazda of Madison,(608) 338-1572,4.8,156.0,29449.0,7,Melbourne Red Metallic,Black,8-Speed Automatic,AWD,WBA8E3G58GNT80478,1781,Used 2016 BMW 3 Series 328i xDrive,BMW,3 Series,2016.0,26997.0,29449.0,Melbourne Red Metallic,Black,Russ Darrow Kia,888-356-1417,Automatic,All Wheel Drive,115
2011 BMW 328 i xDrive,2011,BMW,Gray,12000.0,Van Horn Chrysler Dodge Jeep Ram of Stoughton,(608) 205-4418,4.6,85.0,78233.0,12,Gray,Cream,6-Speed Automatic,AWD,WBAPK7C51BA817271,1782,2011 BMW 3 Series 328i xDrive,BMW,3 Series,2011.0,12000.0,78233.0,Gray,Cream Beige,Dane County Chrysler Dodge Jeep RAM,888-217-4833 888-708-8920,Manual,All Wheel Drive,141
2014 BMW X3 xDrive28i,2014,BMW,Black,18491.0,Kayser Chrysler Center,(608) 338-1543,4.5,91.0,79862.0,22,Black,Black,8-Speed Automatic,AWD,5UXWX9C52E0D41359,1783,2014 BMW X3 xDrive28i Xdrive28i SAV,BMW,X3,2014.0,18491.0,79862.0,Black,BLACK,Kayser Nissan,866-752-3695,Automatic,All Wheel Drive,59
2015 BMW X1 xDrive 35i,2015,BMW,Gray,25989.0,Kayser Chrysler Center,(608) 338-1543,4.5,91.0,30566.0,22,Mineral Gray,Coral Red / Gray Black,6-Speed Automatic,AWD,WBAVM5C52FVV94307,1784,2015 BMW X1 xDrive35i SUV,BMW,X1,2015.0,25989.0,30566.0,Mineral Gray,,Kayser Nissan,866-752-3695,Automatic,All Wheel Drive,61
2013 BMW 335 i,2013,BMW,Other,24492.0,"Ewald Chevrolet Buick, LLC",(262) 533-9031,4.9,249.0,43391.0,46,Other,,8-Speed Automatic,RWD,WBA3A9G58DNP35685,1786,Used 2013 BMW 335i Sedan,BMW,3 Series,2013.0,,43391.0,,,Ewald Chevrolet Buick,877-762-9097,Manual,Rear Wheel Drive,153
2015 BMW 328 i xDrive,2015,BMW,White,22634.0,Kunes Country Chevrolet GMC Buick of Elkhorn,(877) 465-8196,4.9,299.0,61210.0,51,Alpine White,Black,8-Speed Automatic,AWD,WBA3B3C53FF546343,1787,2015 BMW 3 Series 328i xDrive,BMW,3 Series,2015.0,22634.0,61210.0,,,Kunes Country Ford Lincoln Inc.,(888) 440-2312,Automatic,All Wheel Drive,162
2014 BMW 328 Gran Turismo i xDrive,2014,BMW,Black,19980.0,Lynch Chrysler Dodge Jeep RAM,(262) 684-4253,4.9,323.0,46985.0,56,Jet Black,Black,8-Speed Automatic,AWD,WBA3X5C55ED243006,1788,2014 BMW 3 Series 328i Xdrive Gran Turismo Hatchback,BMW,3 Series Gran Turismo,2014.0,19980.0,46985.0,Jet Black,BLACK,Lynch Chrysler Dodge Jeep Ram,866-708-6622,Automatic,All Wheel Drive,198
2016 BMW 320 i xDrive,2016,BMW,Black,25518.0,Boucher Nissan Waukesha,(866) 690-6248,4.8,67.0,17765.0,59,Black Sapphire Metallic,Black,8-Speed Automatic,AWD,WBA8A3C55GK552176,1789,2016 BMW 320i 320i Xdrive Sedan,BMW,3 Series,2016.0,25518.0,17765.0,Black Sapphire Metallic,BLACK,Boucher Nissan of Waukesha,877-917-4507,Automatic,All Wheel Drive,218
2016 BMW 328 i xDrive,2016,BMW,Black,25899.0,Boucher Nissan Waukesha,(866) 690-6248,4.8,67.0,34592.0,59,Black,Black,8-Speed Automatic,AWD,WBA8E3C58GK501971,1790,2016 BMW 328i 328i Xdrive Sedan,BMW,3 Series,2016.0,25899.0,34592.0,Black,BLACK,Boucher Nissan of Waukesha,877-917-4507,Automatic,All Wheel Drive,217
2011 BMW 328 i xDrive,2011,BMW,Gray,12872.0,Boucher Buick GMC of Waukesha,(262) 347-4008,4.7,46.0,67552.0,60,Space Gray Metallic,Black,6-Speed Automatic,AWD,WBAPK5G59BNN30302,1791,Used 2011 BMW 328i xDrive Sedan,BMW,3 Series,2011.0,12872.0,67552.0,Space Gray Metallic,Black,Boucher Buick GMC,(262) 649-9246,Manual,All Wheel Drive,241
2015 BMW 435 Gran Coupe i xDrive,2015,BMW,Black,28888.0,Lou Bachrodt Automall,(815) 580-3161,4.8,1634.0,46895.0,60,Black,Coral Red / Black,8-Speed Automatic,AWD,WBA4B3C52FD669955,1792,Used 2015 BMW 435i xDrive Sedan,BMW,4 Series Gran Coupe,2015.0,28888.0,46895.0,Black,Coral Red,Lou Bachrodt Automall,(815) 580-4539,Automatic,All Wheel Drive,331
2008 BMW X5 4.8i,2008,BMW,Black,12166.0,Boucher Hyundai,(866) 508-6541,4.9,881.0,102433.0,60,Jet Black,Sand Beige,6-Speed Automatic,AWD,5UXFE83588L160489,1794,Used 2008 BMW X5 4.8i AWD 4dr SUV,BMW,X5,2008.0,12166.0,102433.0,Jet Black,Sand Beige,Boucher Hyundai,888-383-3649 866-508-6541,Automatic,All Wheel Drive,214
2014 BMW 328d xDrive,2014,BMW,Beige,22520.0,Fields Jaguar Land Rover Volvo Waukesha,(262) 229-4393,4.6,57.0,66137.0,60,Sparkling Bronze Metallic,Black,8-Speed Automatic,AWD,WBA3K5C56EKT33646,1795,2014 BMW 3 Series 328d Xdrive,BMW,3 Series,2014.0,22520.0,66137.0,Sparkling Bronze Metallic,Black,Fields Jaguar Land Rover Volvo Madison,866-700-7434,Automatic,All Wheel Drive,111
2014 BMW 428 i xDrive,2014,BMW,Black,24786.0,Wilde Honda,(262) 226-8570,4.5,631.0,44391.0,60,Black,,8-Speed Automatic w/OD,AWD,WBA3N5C58EF716777,1797,2014 BMW 428i xDrive xDrive Coupe,BMW,4 Series,2014.0,24786.0,44391.0,Black,,Wilde Honda New & Used Cars,888-582-4889,Automatic,All Wheel Drive,227
2014 BMW 550 i xDrive,2014,BMW,Black,32821.0,Wilde Honda,(262) 226-8570,4.5,631.0,62884.0,60,Black Saphire,,8-Speed Automatic w/OD,AWD,WBAKP9C53ED693370,1798,2014 BMW 550i xDrive Sedan,BMW,5 Series,2014.0,32821.0,62884.0,Black Saphire,,Wilde Honda New & Used Cars,888-582-4889,Automatic,All Wheel Drive,230
2014 BMW 320 i xDrive,2014,BMW,Black,17000.0,Wilde Honda,(262) 226-8570,4.5,631.0,43978.0,60,Jet Black,Black,8-Speed Automatic w/OD,AWD/All-Wheel Drive,WBA3C3C54EF985126,1799,2014 BMW 320i xDrive 320i xDrive w/ Moonroof Sedan,BMW,3 Series,2014.0,17000.0,43978.0,Jet Black,Black,Wilde Honda New & Used Cars,888-582-4889,Automatic,All Wheel Drive,226
2016 BMW X3 xDrive28d,2016,BMW,White,34998.0,CarMax Waukesha,(262) 207-2339,,,31017.0,61,White,Black,8-Speed Automatic w/OD,AWD,5UXWY3C55G0N86974,1802,2016 BMW X3 XDrive28D,BMW,X3,2016.0,34998.0,32000.0,White,Black,Carmax Waukesha,262-207-6249,Automatic,All Wheel Drive,231
2015 BMW 328 i xDrive,2015,BMW,Blue,22998.0,CarMax Waukesha,(262) 207-2339,,,34107.0,61,Blue,Black,8-Speed Automatic w/OD,AWD,WBA3B3G58FNT17530,1803,2015 BMW 328 XI,BMW,3 Series,2015.0,22998.0,35000.0,Blue,Black,Carmax Waukesha,262-207-6249,Automatic,All Wheel Drive,237
2015 BMW 320 i xDrive,2015,BMW,Black,22599.0,CarMax Waukesha,(262) 207-2339,,,15427.0,61,Black,Black,8-Speed Automatic w/OD,AWD,WBA3C3G56FNS76747,1804,2015 BMW 320 XI,BMW,3 Series,2015.0,22599.0,16000.0,Black,Black,Carmax Waukesha,262-207-6249,Automatic,All Wheel Drive,238
2015 BMW 428 i xDrive,2015,BMW,Black,29998.0,CarMax Waukesha,(262) 207-2339,,,9653.0,61,Black,Black,8-Speed Automatic w/OD,AWD,WBA3N5C5XFK198163,1805,2015 BMW 428 XI,BMW,4 Series,2015.0,29998.0,10000.0,Black,Black,Carmax Waukesha,262-207-6249,Automatic,All Wheel Drive,239
2011 BMW 328 i xDrive,2011,BMW,White,12007.0,Lexus of Brookfield,(262) 510-0474,4.9,184.0,80860.0,62,White,Black,6-Speed Automatic,AWD,WBAPK5C50BA662412,1807,2011 BMW 3 Series 328i Xdrive,BMW,3 Series,2011.0,12007.0,80860.0,White,BLACK,Jack Safro's Lexus of Brookfield,888-462-0997 888-889-7155,Manual,All Wheel Drive,336
2015 BMW 320 i xDrive,2015,BMW,Black,22598.0,Holiday Mazda,(855) 294-9011,4.9,96.0,31718.0,67,Jet Black,Black,8-Speed Automatic,AWD,WBA3C3G50FNS72967,1808,Used 2015 BMW 320i xDrive Sedan,BMW,3 Series,2015.0,22598.0,31718.0,Jet Black,Black,Holiday Automotive,(877) 860-9048,Automatic,All Wheel Drive,414
2011 BMW 335 is,2011,BMW,Silver,19200.0,Boucher Volkswagen Marketplace of Franklin,(866) 571-8206,5.0,58.0,62655.0,68,Titanium Silver Metallic,Black,7-Speed Automatic with Auto-Shift,RWD,WBAKG1C54BE362840,1810,2011 BMW 335is is,BMW,3 Series,2011.0,22995.0,62655.0,Titanium Silver Metallic,Black w/Dakota Leather Upholstery,Boucher Volkswagen of Franklin,866-301-0104 866-571-8206,Manual,Rear Wheel Drive,418
2015 BMW 535 i xDrive,2015,BMW,Black,32984.0,BMW of Milwaukee North,(866) 932-0704,4.8,106.0,36198.0,73,Black Sapphire Metallic,Black,8-Speed Automatic,AWD,WBA5B3C59FD543614,1811,2015 BMW 535i xDrive Sedan,BMW,5 Series,2015.0,32976.0,36198.0,Black Sapphire Metallic,BLACK,Concours BMW,888-258-1784 888-258-6303,Automatic,All Wheel Drive,450
2011 BMW 535 i xDrive,2011,BMW,Gray,12777.0,BMW of Milwaukee North,(877) 591-3075,4.8,106.0,126449.0,73,Space Gray Metallic,Black,8-Speed Automatic,AWD,WBAFU7C54BC877944,1812,2011 BMW 535i xDrive Sedan,BMW,5 Series,2011.0,12722.0,126449.0,Space Gray Metallic,BLACK,Concours BMW,888-258-1784 888-258-6303,Automatic,All Wheel Drive,444
2016 BMW 535 i xDrive,2016,BMW,Gray,46441.0,BMW of Milwaukee North,(866) 932-0704,4.8,106.0,15460.0,73,Mineral Gray Metallic,Black,8-Speed Automatic,AWD,WBA5B3C53GG255944,1813,2016 BMW 535i xDrive Sedan,BMW,5 Series,2016.0,46441.0,14528.0,Mineral Gray Metallic,BLACK,Concours BMW,888-258-1784 888-258-6303,Automatic,All Wheel Drive,452
2014 BMW 335 i xDrive,2014,BMW,White,30888.0,BMW of Milwaukee North,(866) 932-0704,4.8,106.0,36532.0,73,Mineral White Metallic,Saddle Brown,,AWD,WBA3B9G57ENR92805,1814,2014 BMW 335i xDrive Sedan,BMW,3 Series,2014.0,29944.0,36532.0,White,,Concours BMW,888-258-1784 888-258-6303,Automatic,All Wheel Drive,489
2017 BMW X1 xDrive 28i,2017,BMW,White,38490.0,BMW of Milwaukee North,(866) 932-0704,4.8,106.0,9062.0,73,Alpine White,Beige,8-Speed Automatic,AWD,WBXHT3C32H5F83029,1815,2017 BMW X1 xDrive28i SAV,BMW,X1,2017.0,38490.0,9055.0,Alpine White,CANBERRA BEIGE,Concours BMW,888-258-1784 888-258-6303,Automatic,All Wheel Drive,484
2017 BMW 330 i xDrive,2017,BMW,Gray,49878.0,BMW of Milwaukee North,(866) 932-0704,4.8,106.0,4685.0,73,Mineral Gray Metallic,Black,8-Speed Automatic,AWD,WBA8K3C35HA022910,1816,2017 BMW 330i xDrive Sports Wagon,BMW,3 Series,2017.0,49878.0,4685.0,Mineral Gray,BLACK,Concours BMW,888-258-1784 888-258-6303,Automatic,All Wheel Drive,494
2017 BMW 430 Gran Coupe i xDrive,2017,BMW,Silver,48555.0,BMW of Milwaukee North,(866) 932-0704,4.8,106.0,9999.0,73,Glacier Silver Metallic,Black,8-Speed Automatic,AWD,WBA4F9C32HG812006,1817,2017 BMW 430i xDrive w/SULEV Gran Coupe,BMW,4 Series Gran Coupe,2017.0,48555.0,8937.0,Glacier Silver Metallic,BLACK,Concours BMW,888-258-1784 888-258-6303,Automatic,All Wheel Drive,463
2017 BMW 340 i xDrive,2017,BMW,Black,46888.0,BMW of Milwaukee North,(877) 591-3075,4.8,106.0,6815.0,73,Black Sapphire Metallic,Black,8-Speed Automatic,AWD,WBA8B7G36HNU37891,1818,2017 BMW 340i xDrive Sedan,BMW,3 Series,2017.0,46888.0,6815.0,Black Sapphire Metallic,BLACK,Concours BMW,888-258-1784 888-258-6303,,All Wheel Drive,488
2018 BMW 430 Gran Coupe i xDrive,2018,BMW,Black,51555.0,BMW of Milwaukee North,(877) 591-3075,4.8,106.0,5759.0,73,Carbon Black Metallic,Black,8-Speed Automatic,AWD,WBA4J3C53JBG91425,1819,2018 BMW 430i xDrive Gran Coupe,BMW,4 Series Gran Coupe,2018.0,51555.0,5752.0,Carbon Black,BLACK,Concours BMW,888-258-1784 888-258-6303,,,485
2006 BMW 525 xi,2006,BMW,Blue,7893.0,INFINITI North Shore,(888) 675-1554,,,87520.0,73,Blue,Black,6-Speed Manual with Overdrive,All Wheel Drive,WBANF335X6CS35149,1820,Used 2006 BMW 525xi Sedan,BMW,5 Series,2006.0,7893.0,87520.0,,Black,Infiniti INTERNATIONAL INFINITI NORTH SHORE,(877) 549-8748,Manual,All Wheel Drive,516
2015 BMW X4 xDrive28i,2015,BMW,Silver,35989.0,BMW of Milwaukee North,(866) 932-0704,4.8,106.0,29048.0,73,Glacier Silver Metallic,Black,8-Speed Automatic,AWD,5UXXW3C52F0M89157,1821,2015 BMW X4 xDrive28i SUV,BMW,X4,2015.0,35989.0,29048.0,Glacier Silver Metallic,BLACK,Concours BMW,888-258-1784 888-258-6303,Automatic,All Wheel Drive,511
2015 BMW X3 xDrive28i,2015,BMW,Black,33555.0,BMW of Milwaukee North,(866) 932-0704,4.8,106.0,18978.0,73,Jet Black,Black,8-Speed Automatic,AWD,5UXWX9C51F0D61071,1822,2015 BMW X3 xDrive28i SAV,BMW,X3,2015.0,33555.0,18978.0,Jet Black,BLACK,Concours BMW,888-258-1784 888-258-6303,Automatic,All Wheel Drive,472
2017 BMW X3 xDrive28i,2017,BMW,Gray,42995.0,BMW of Milwaukee North,(866) 932-0704,4.8,106.0,11698.0,73,Space Gray Metallic,Saddle Brown,8-Speed Automatic,AWD,5UXWX9C51H0T14008,1824,2017 BMW X3 xDrive28i SAV,BMW,X3,2017.0,42995.0,9176.0,Space Gray Metallic,BROWN,Concours BMW,888-258-1784 888-258-6303,Automatic,All Wheel Drive,477
2015 BMW 320 i xDrive,2015,BMW,Black,17995.0,Hyundai Greenfield,(414) 219-1518,5.0,1.0,73086.0,73,Jet Black,Black,8-Speed Automatic,AWD,WBA3C3C56FP663843,1826,2015 BMW 3 Series 320i Xdrive Sedan,BMW,3 Series,2015.0,17995.0,73086.0,Jet Black,Black,INTERNATIONAL AUTOS GROUP,414-543-3000,Automatic,All Wheel Drive,380
2008 BMW X3 3.0si,2008,BMW,Black,10990.0,Gary Lang Automotive Group,(815) 308-2308,4.7,1250.0,86251.0,76,Black,Black,6-Speed Manual,AWD,WBXPC93458WJ03385,1829,2008 BMW X3 3.0si SUV,BMW,X3,2008.0,10990.0,86251.0,Black,BLACK,Gary Lang Auto Group,877-289-1712 866-415-5651,Manual,All Wheel Drive,542
2013 BMW 535 i xDrive,2013,BMW,Other,18995.0,"AutoSource Motors, Inc.",(414) 455-6995,4.9,162.0,69170.0,76,Dark Graphite Metallic Ii,Black,8-SPEED A/T,All Wheel Drive,WBAFU7C56DDU67255,1830,2013 BMW 5 Series 535i xDrive Sedan,BMW,5 Series,2013.0,18995.0,69170.0,Dark Graphite Metallic II,Black,Autosource Motors Inc.,888-784-8893,Automatic,All Wheel Drive,566
2014 BMW 528 i xDrive,2014,BMW,Black,23997.0,Ewald's Venus Ford,(414) 219-1030,4.8,348.0,48437.0,77,Black,,8-SPEED A/T,All Wheel Drive,WBA5A7C52ED616038,1831,2014 BMW 5 Series 528i Xdrive,BMW,5 Series,2014.0,23997.0,48437.0,Black,,Ewald's Venus Ford,888-319-2170,Automatic,All Wheel Drive,603
2015 BMW 428 Gran Coupe i xDrive,2015,BMW,Black,31491.0,Ewald's Venus Ford,(414) 219-1030,4.8,348.0,22733.0,77,Black,,8-SPEED A/T,All Wheel Drive,WBA4A7C57FD413899,1832,2015 BMW 4 Series 428i Xdrive,BMW,4 Series Gran Coupe,2015.0,31491.0,22733.0,Black,,Ewald's Venus Ford,888-319-2170,Automatic,All Wheel Drive,602
