name_x,brand,color,price_x,seller_name,seller_phone,seller_average_rating,seller_review_count,miles_x,distance_from_Madison,Exterior Color_x,Interior Color_x,Transmission_x,Drivetrain_x,VIN,id_x,name_y,year,price_y,miles_y,Exterior Color_y,Interior Color_y,Seller Name,Seller Phone,Transmission_y,Drivetrain_y,id_y
2015 BMW 320 i xDrive,BMW,Black,21995.0,Don Miller East,(608) 729-3839,5.0,6.0,40460.0,7,Black,,8-Speed Automatic,AWD,WBA3C3C53FP663265,1702,2015 BMW 320i 320i xDrive Sedan,2015,21995.0,40460.0,Black,,DON MILLER SUBARU,855-808-3072,Automatic,All Wheel Drive,3413
2015 BMW X1 xDrive 35i,BMW,Gray,25989.0,Kayser Chrysler Center,(608) 338-1543,4.5,91.0,30566.0,22,Mineral Gray,Coral Red / Gray Black,6-Speed Automatic,AWD,WBAVM5C52FVV94307,1703,2015 BMW X1 xDrive35i SUV,2015,25989.0,30566.0,Mineral Gray,,Kayser Automotive Group,888-276-6308 888-276-9145,Automatic,All Wheel Drive,2499
2015 BMW X1 xDrive 35i,BMW,Gray,25989.0,Kayser Chrysler Center,(608) 338-1543,4.5,91.0,30566.0,22,Mineral Gray,Coral Red / Gray Black,6-Speed Automatic,AWD,WBAVM5C52FVV94307,1703,2015 BMW X1 xDrive35i SUV,2015,25989.0,30566.0,Mineral Gray,,Kayser Automotive Group,888-276-6308 888-276-9145,Automatic,All Wheel Drive,3309
2014 BMW X3 xDrive28i,BMW,Black,18491.0,Kayser Chrysler Center,(608) 338-1543,4.5,91.0,79862.0,22,Black,Black,8-Speed Automatic,AWD,5UXWX9C52E0D41359,1704,2014 BMW X3 xDrive28i Xdrive28i SAV,2014,18491.0,79862.0,Black,BLACK,Kayser Automotive Group,888-276-6308 888-276-9145,Automatic,All Wheel Drive,2497
2014 BMW X3 xDrive28i,BMW,Black,18491.0,Kayser Chrysler Center,(608) 338-1543,4.5,91.0,79862.0,22,Black,Black,8-Speed Automatic,AWD,5UXWX9C52E0D41359,1704,2014 BMW X3 xDrive28i Xdrive28i SAV,2014,18491.0,79862.0,Black,BLACK,Kayser Automotive Group,888-276-6308 888-276-9145,Automatic,All Wheel Drive,3307
2014 BMW 320 i xDrive,BMW,Black,17699.0,Hesser Toyota,(608) 554-2958,4.8,107.0,50844.0,30,Black,,8-Speed Automatic,AWD,WBA3C3G53ENS72623,1705,2014 BMW 3 Series,2014,20995.0,50844.0,Black,,Hesser Toyota,877-251-6371 877-266-0882,Automatic,Rear Wheel Drive,2643
2014 BMW 320 i xDrive,BMW,Black,17699.0,Hesser Toyota,(608) 554-2958,4.8,107.0,50844.0,30,Black,,8-Speed Automatic,AWD,WBA3C3G53ENS72623,1705,2014 BMW 3 Series,2014,20995.0,50844.0,Black,,Hesser Toyota,877-251-6371 877-266-0882,Automatic,Rear Wheel Drive,3453
2013 BMW 335 i,BMW,Other,24492.0,"Ewald Chevrolet Buick, LLC",(262) 533-9031,4.9,249.0,43391.0,46,Other,,8-Speed Automatic,RWD,WBA3A9G58DNP35685,1706,Used 2013 BMW 335i Sedan,2013,,43391.0,,,Ewald Chevrolet Buick,877-762-9097,Manual,Rear Wheel Drive,2646
2013 BMW 335 i,BMW,Other,24492.0,"Ewald Chevrolet Buick, LLC",(262) 533-9031,4.9,249.0,43391.0,46,Other,,8-Speed Automatic,RWD,WBA3A9G58DNP35685,1706,Used 2013 BMW 335i Sedan,2013,,43391.0,,,Ewald Chevrolet Buick,877-762-9097,Manual,Rear Wheel Drive,3456
2014 BMW 428 i xDrive,BMW,Black,24786.0,Wilde Honda,(262) 226-8570,4.5,631.0,44391.0,60,Black,,Automatic,AWD,WBA3N5C58EF716777,1709,2014 BMW 428i xDrive xDrive Coupe,2014,24786.0,44391.0,Black,,Wilde Honda New & Used Cars,888-582-4889,Automatic,All Wheel Drive,2720
2014 BMW 428 i xDrive,BMW,Black,24786.0,Wilde Honda,(262) 226-8570,4.5,631.0,44391.0,60,Black,,Automatic,AWD,WBA3N5C58EF716777,1709,2014 BMW 428i xDrive xDrive Coupe,2014,24786.0,44391.0,Black,,Wilde Honda New & Used Cars,888-582-4889,Automatic,All Wheel Drive,3530
2014 BMW 320 i xDrive,BMW,Black,17000.0,Wilde Honda,(262) 226-8570,4.5,631.0,43978.0,60,Jet Black,Black,8-Speed Automatic w/OD,AWD/All-Wheel Drive,WBA3C3C54EF985126,1711,2014 BMW 320i xDrive 320i xDrive w/ Moonroof Sedan,2014,17000.0,43978.0,Jet Black,Black,Wilde Honda New & Used Cars,888-582-4889,Automatic,All Wheel Drive,2719
2014 BMW 320 i xDrive,BMW,Black,17000.0,Wilde Honda,(262) 226-8570,4.5,631.0,43978.0,60,Jet Black,Black,8-Speed Automatic w/OD,AWD/All-Wheel Drive,WBA3C3C54EF985126,1711,2014 BMW 320i xDrive 320i xDrive w/ Moonroof Sedan,2014,17000.0,43978.0,Jet Black,Black,Wilde Honda New & Used Cars,888-582-4889,Automatic,All Wheel Drive,3529
2013 BMW 328 i xDrive,BMW,Black,17000.0,Wilde Honda,(262) 226-8570,4.5,631.0,53341.0,60,Jet Black,,8-Speed Automatic w/Manual Shift,AWD,WBA3B3C53DJ812146,1712,2013 BMW 328i xDrive Sedan,2013,17000.0,53341.0,Jet Black,,Wilde Honda New & Used Cars,888-582-4889,Automatic,All Wheel Drive,2718
2013 BMW 328 i xDrive,BMW,Black,17000.0,Wilde Honda,(262) 226-8570,4.5,631.0,53341.0,60,Jet Black,,8-Speed Automatic w/Manual Shift,AWD,WBA3B3C53DJ812146,1712,2013 BMW 328i xDrive Sedan,2013,17000.0,53341.0,Jet Black,,Wilde Honda New & Used Cars,888-582-4889,Automatic,All Wheel Drive,3528
2015 BMW X1 xDrive 28i,BMW,Silver,22989.0,Lou Bachrodt Automall,(815) 580-3156,4.8,1634.0,42038.0,60,Silver,Beige,8-Speed Automatic,AWD,WBAVL1C59FVY34772,1713,Used 2015 BMW X1 xDrive28i AWD 4dr SAV,2015,22989.0,42038.0,Silver,Beige,Lou Bachrodt Automall,(815) 580-4539,Automatic,All Wheel Drive,2817
2015 BMW X1 xDrive 28i,BMW,Silver,22989.0,Lou Bachrodt Automall,(815) 580-3156,4.8,1634.0,42038.0,60,Silver,Beige,8-Speed Automatic,AWD,WBAVL1C59FVY34772,1713,Used 2015 BMW X1 xDrive28i AWD 4dr SAV,2015,22989.0,42038.0,Silver,Beige,Lou Bachrodt Automall,(815) 580-4539,Automatic,All Wheel Drive,3627
2008 BMW X5 4.8i,BMW,Black,12166.0,Boucher Hyundai,(866) 508-6541,4.9,881.0,102433.0,60,Jet Black,Sand Beige,6-Speed Automatic,AWD,5UXFE83588L160489,1715,Used 2008 BMW X5 4.8i AWD 4dr SUV,2008,12166.0,102433.0,Jet Black,Sand Beige,Boucher Hyundai,888-383-3649 866-508-6541,Automatic,All Wheel Drive,2707
2008 BMW X5 4.8i,BMW,Black,12166.0,Boucher Hyundai,(866) 508-6541,4.9,881.0,102433.0,60,Jet Black,Sand Beige,6-Speed Automatic,AWD,5UXFE83588L160489,1715,Used 2008 BMW X5 4.8i AWD 4dr SUV,2008,12166.0,102433.0,Jet Black,Sand Beige,Boucher Hyundai,888-383-3649 866-508-6541,Automatic,All Wheel Drive,3517
2014 BMW 328d xDrive,BMW,Beige,22520.0,Fields Jaguar Land Rover Volvo Waukesha,(262) 229-4393,4.6,57.0,66137.0,60,Sparkling Bronze Metallic,Black,8-Speed Automatic,AWD,WBA3K5C56EKT33646,1716,2014 BMW 3 Series 328d Xdrive,2014,22520.0,66137.0,Sparkling Bronze Metallic,Black,Fields Jaguar Land Rover Volvo Madison,866-700-7434,Automatic,All Wheel Drive,2606
2014 BMW 328d xDrive,BMW,Beige,22520.0,Fields Jaguar Land Rover Volvo Waukesha,(262) 229-4393,4.6,57.0,66137.0,60,Sparkling Bronze Metallic,Black,8-Speed Automatic,AWD,WBA3K5C56EKT33646,1716,2014 BMW 3 Series 328d Xdrive,2014,22520.0,66137.0,Sparkling Bronze Metallic,Black,Fields Jaguar Land Rover Volvo Madison,866-700-7434,Automatic,All Wheel Drive,3416
2013 BMW M5 Base,BMW,Black,41769.0,Mercedes-Benz of Elmbrook,(262) 510-2426,4.5,39.0,54560.0,61,Black Sapphire Metallic,Black,6-Speed Manual,RWD,WBSFV9C50DD096811,1721,2013 BMW M5 Base,2013,41700.0,54560.0,Black Sapphire Metallic,Black,International Autos,414-543-3000,Automated Manual,Rear Wheel Drive,2716
2013 BMW M5 Base,BMW,Black,41769.0,Mercedes-Benz of Elmbrook,(262) 510-2426,4.5,39.0,54560.0,61,Black Sapphire Metallic,Black,6-Speed Manual,RWD,WBSFV9C50DD096811,1721,2013 BMW M5 Base,2013,41700.0,54560.0,Black Sapphire Metallic,Black,International Autos,414-543-3000,Automated Manual,Rear Wheel Drive,3526
2013 BMW M5 Base,BMW,Black,41700.0,International Porsche of Waukesha,(262) 395-7647,5.0,4.0,54560.0,61,Black Sapphire Metallic,Black,6-Speed Manual,RWD,WBSFV9C50DD096811,1722,2013 BMW M5 Base,2013,41700.0,54560.0,Black Sapphire Metallic,Black,International Autos,414-543-3000,Automated Manual,Rear Wheel Drive,2716
2013 BMW M5 Base,BMW,Black,41700.0,International Porsche of Waukesha,(262) 395-7647,5.0,4.0,54560.0,61,Black Sapphire Metallic,Black,6-Speed Manual,RWD,WBSFV9C50DD096811,1722,2013 BMW M5 Base,2013,41700.0,54560.0,Black Sapphire Metallic,Black,International Autos,414-543-3000,Automated Manual,Rear Wheel Drive,3526
2011 BMW 328 i xDrive,BMW,White,12007.0,Lexus of Brookfield,(262) 510-0474,4.9,184.0,80860.0,62,White,Black,6-Speed Automatic,AWD,WBAPK5C50BA662412,1724,2011 BMW 3 Series 328i Xdrive,2011,12007.0,80860.0,White,BLACK,Jack Safro's Lexus of Brookfield,888-462-0997 888-889-7155,Manual,All Wheel Drive,2823
2011 BMW 328 i xDrive,BMW,White,12007.0,Lexus of Brookfield,(262) 510-0474,4.9,184.0,80860.0,62,White,Black,6-Speed Automatic,AWD,WBAPK5C50BA662412,1724,2011 BMW 3 Series 328i Xdrive,2011,12007.0,80860.0,White,BLACK,Jack Safro's Lexus of Brookfield,888-462-0997 888-889-7155,Manual,All Wheel Drive,3633
2015 BMW 320 i xDrive,BMW,Black,22598.0,Holiday Mazda,(855) 294-9011,4.9,96.0,31718.0,67,Jet Black,Black,8-Speed Automatic,AWD,WBA3C3G50FNS72967,1725,Used 2015 BMW 320i xDrive Sedan,2015,22598.0,31718.0,Jet Black,Black,Holiday Automotive,(877) 860-9048,Automatic,All Wheel Drive,2888
2015 BMW 320 i xDrive,BMW,Black,22598.0,Holiday Mazda,(855) 294-9011,4.9,96.0,31718.0,67,Jet Black,Black,8-Speed Automatic,AWD,WBA3C3G50FNS72967,1725,Used 2015 BMW 320i xDrive Sedan,2015,22598.0,31718.0,Jet Black,Black,Holiday Automotive,(877) 860-9048,Automatic,All Wheel Drive,3698
2014 BMW 320 i xDrive,BMW,Black,18494.0,Russ Darrow Mazda of Milwaukee,(888) 364-8375,4.7,337.0,40522.0,67,Jet Black,Black,8-Speed Automatic,AWD,WBA3C3G54ENS71741,1726,Used 2014 BMW 3 Series 320i xDrive,2014,18494.0,40522.0,Jet Black,Black,Russ Darrow Kia,888-356-1417,Automatic,Rear Wheel Drive,2607
2014 BMW 320 i xDrive,BMW,Black,18494.0,Russ Darrow Mazda of Milwaukee,(888) 364-8375,4.7,337.0,40522.0,67,Jet Black,Black,8-Speed Automatic,AWD,WBA3C3G54ENS71741,1726,Used 2014 BMW 3 Series 320i xDrive,2014,18494.0,40522.0,Jet Black,Black,Russ Darrow Kia,888-356-1417,Automatic,Rear Wheel Drive,3417
2017 BMW X3 xDrive28i,BMW,White,30874.0,Russ Darrow Mazda of Milwaukee,(888) 364-8375,4.7,337.0,21628.0,67,Alpine White,Black,8-Speed Automatic,AWD,5UXWX9C35H0W72307,1727,Used 2017 BMW X3 xDrive28i,2017,30874.0,21628.0,Alpine White,Black,Russ Darrow Kia,888-356-1417,Automatic,All Wheel Drive,2612
2017 BMW X3 xDrive28i,BMW,White,30874.0,Russ Darrow Mazda of Milwaukee,(888) 364-8375,4.7,337.0,21628.0,67,Alpine White,Black,8-Speed Automatic,AWD,5UXWX9C35H0W72307,1727,Used 2017 BMW X3 xDrive28i,2017,30874.0,21628.0,Alpine White,Black,Russ Darrow Kia,888-356-1417,Automatic,All Wheel Drive,3422
2011 BMW  550i xDrive,BMW,Black,14798.0,Heiser Toyota,(414) 375-4859,4.8,822.0,95671.0,67,Carbon Black Metallic,Gray,Automatic 8-Speed,All Wheel Drive,WBAFU9C56BC786847,1728,Used 2011 BMW 550i xDrive Sedan,2011,14798.0,95671.0,Carbon Black Metallic,Gray,Heiser Chevrolet Cad West,262-334-3858,Automatic,All Wheel Drive,2840
2011 BMW  550i xDrive,BMW,Black,14798.0,Heiser Toyota,(414) 375-4859,4.8,822.0,95671.0,67,Carbon Black Metallic,Gray,Automatic 8-Speed,All Wheel Drive,WBAFU9C56BC786847,1728,Used 2011 BMW 550i xDrive Sedan,2011,14798.0,95671.0,Carbon Black Metallic,Gray,Heiser Chevrolet Cad West,262-334-3858,Automatic,All Wheel Drive,3650
2015 BMW 528 i xDrive,BMW,White,26487.0,Selig Auto Sales and Leasing,(414) 395-8880,5.0,15.0,49873.0,68,White,Brown,8-SPEED A/T,All Wheel Drive,WBA5A7C51FD620700,1730,2015 BMW 5-Series 528i xDrive,2015,26487.0,49873.0,White,Leather,Selig Auto Sales and Leasing,877-208-7980,Automatic,All Wheel Drive,2848
2015 BMW 528 i xDrive,BMW,White,26487.0,Selig Auto Sales and Leasing,(414) 395-8880,5.0,15.0,49873.0,68,White,Brown,8-SPEED A/T,All Wheel Drive,WBA5A7C51FD620700,1730,2015 BMW 5-Series 528i xDrive,2015,26487.0,49873.0,White,Leather,Selig Auto Sales and Leasing,877-208-7980,Automatic,All Wheel Drive,3658
2018 BMW X5 xDrive35i,BMW,Gray,59985.0,International Autos,(414) 939-8502,3.8,56.0,4614.0,68,Space Gray Metallic,Black,8-Speed Automatic,AWD,5UXKR0C54J0X89775,1733,2018 BMW X5 xDrive35i SAV,2018,59985.0,4614.0,Space Gray Metallic,BLACK,International Alfa Romeo,,,4-Wheel Drive,2741
2018 BMW X5 xDrive35i,BMW,Gray,59985.0,International Autos,(414) 939-8502,3.8,56.0,4614.0,68,Space Gray Metallic,Black,8-Speed Automatic,AWD,5UXKR0C54J0X89775,1733,2018 BMW X5 xDrive35i SAV,2018,59985.0,4614.0,Space Gray Metallic,BLACK,International Alfa Romeo,,,4-Wheel Drive,3551
2012 BMW 528 i xDrive,BMW,Black,18985.0,International Autos,(414) 939-8502,3.8,56.0,44138.0,68,Black,,8-Speed Automatic,AWD,WBAXH5C55CDW11017,1735,2012 BMW 528i xDrive Sedan,2012,18985.0,44138.0,Black,Brown,International Alfa Romeo,,Automatic,All Wheel Drive,2774
2012 BMW 528 i xDrive,BMW,Black,18985.0,International Autos,(414) 939-8502,3.8,56.0,44138.0,68,Black,,8-Speed Automatic,AWD,WBAXH5C55CDW11017,1735,2012 BMW 528i xDrive Sedan,2012,18985.0,44138.0,Black,Brown,International Alfa Romeo,,Automatic,All Wheel Drive,3584
2018 BMW 540 i xDrive,BMW,White,57794.0,Russ Darrow Honda,(414) 751-6997,4.7,781.0,1344.0,69,Alpine White,Cognac,8-Speed Automatic,AWD,WBAJE7C52JG891355,1736,Used 2018 BMW 5 Series 540i xDrive,2018,57794.0,1344.0,Alpine White,Cognac,Russ Darrow Kia,888-356-1417,,,2609
2018 BMW 540 i xDrive,BMW,White,57794.0,Russ Darrow Honda,(414) 751-6997,4.7,781.0,1344.0,69,Alpine White,Cognac,8-Speed Automatic,AWD,WBAJE7C52JG891355,1736,Used 2018 BMW 5 Series 540i xDrive,2018,57794.0,1344.0,Alpine White,Cognac,Russ Darrow Kia,888-356-1417,,,3419
2014 BMW 335 i xDrive,BMW,White,30888.0,BMW of Milwaukee North,(866) 932-0704,4.8,106.0,36532.0,73,Mineral White Metallic,Saddle Brown,,AWD,WBA3B9G57ENR92805,1737,2014 BMW 335i xDrive Sedan,2014,30888.0,36532.0,White,,Concours BMW,888-258-1784 888-258-6303,Automatic,All Wheel Drive,2969
2014 BMW 335 i xDrive,BMW,White,30888.0,BMW of Milwaukee North,(866) 932-0704,4.8,106.0,36532.0,73,Mineral White Metallic,Saddle Brown,,AWD,WBA3B9G57ENR92805,1737,2014 BMW 335i xDrive Sedan,2014,30888.0,36532.0,White,,Concours BMW,888-258-1784 888-258-6303,Automatic,All Wheel Drive,3779
2017 BMW 330 i xDrive,BMW,Gray,49878.0,BMW of Milwaukee North,(866) 932-0704,4.8,106.0,4685.0,73,Mineral Gray Metallic,Black,8-Speed Automatic,AWD,WBA8K3C35HA022910,1738,2017 BMW 330i xDrive Sports Wagon,2017,49878.0,4685.0,Mineral Gray,BLACK,Concours BMW,888-258-1784 888-258-6303,Automatic,All Wheel Drive,2979
2017 BMW 330 i xDrive,BMW,Gray,49878.0,BMW of Milwaukee North,(866) 932-0704,4.8,106.0,4685.0,73,Mineral Gray Metallic,Black,8-Speed Automatic,AWD,WBA8K3C35HA022910,1738,2017 BMW 330i xDrive Sports Wagon,2017,49878.0,4685.0,Mineral Gray,BLACK,Concours BMW,888-258-1784 888-258-6303,Automatic,All Wheel Drive,3789
2017 BMW 430 Gran Coupe i xDrive,BMW,Silver,48555.0,BMW of Milwaukee North,(866) 932-0704,4.8,106.0,9999.0,73,Glacier Silver Metallic,Black,8-Speed Automatic,AWD,WBA4F9C32HG812006,1739,2017 BMW 430i xDrive w/SULEV Gran Coupe,2017,48555.0,8937.0,Glacier Silver Metallic,BLACK,Concours BMW,888-258-1784 888-258-6303,Automatic,All Wheel Drive,2945
2017 BMW 430 Gran Coupe i xDrive,BMW,Silver,48555.0,BMW of Milwaukee North,(866) 932-0704,4.8,106.0,9999.0,73,Glacier Silver Metallic,Black,8-Speed Automatic,AWD,WBA4F9C32HG812006,1739,2017 BMW 430i xDrive w/SULEV Gran Coupe,2017,48555.0,8937.0,Glacier Silver Metallic,BLACK,Concours BMW,888-258-1784 888-258-6303,Automatic,All Wheel Drive,3755
2018 BMW 430 Gran Coupe i xDrive,BMW,Black,51555.0,BMW of Milwaukee North,(877) 591-3075,4.8,106.0,5759.0,73,Carbon Black Metallic,Black,8-Speed Automatic,AWD,WBA4J3C53JBG91425,1740,2018 BMW 430i xDrive Gran Coupe,2018,51555.0,5752.0,Carbon Black,BLACK,Concours BMW,888-258-1784 888-258-6303,,,2965
2018 BMW 430 Gran Coupe i xDrive,BMW,Black,51555.0,BMW of Milwaukee North,(877) 591-3075,4.8,106.0,5759.0,73,Carbon Black Metallic,Black,8-Speed Automatic,AWD,WBA4J3C53JBG91425,1740,2018 BMW 430i xDrive Gran Coupe,2018,51555.0,5752.0,Carbon Black,BLACK,Concours BMW,888-258-1784 888-258-6303,,,3775
2016 BMW 535 i xDrive,BMW,Gray,46441.0,BMW of Milwaukee North,(866) 932-0704,4.8,106.0,15460.0,73,Mineral Gray Metallic,Black,8-Speed Automatic,AWD,WBA5B3C53GG255944,1741,2016 BMW 535i xDrive Sedan,2016,46441.0,14528.0,Mineral Gray Metallic,BLACK,Concours BMW,888-258-1784 888-258-6303,Automatic,All Wheel Drive,2935
2016 BMW 535 i xDrive,BMW,Gray,46441.0,BMW of Milwaukee North,(866) 932-0704,4.8,106.0,15460.0,73,Mineral Gray Metallic,Black,8-Speed Automatic,AWD,WBA5B3C53GG255944,1741,2016 BMW 535i xDrive Sedan,2016,46441.0,14528.0,Mineral Gray Metallic,BLACK,Concours BMW,888-258-1784 888-258-6303,Automatic,All Wheel Drive,3745
2017 BMW 340 i xDrive,BMW,Black,46888.0,BMW of Milwaukee North,(877) 591-3075,4.8,106.0,6815.0,73,Black Sapphire Metallic,Black,8-Speed Automatic,AWD,WBA8B7G36HNU37891,1742,2017 BMW 340i xDrive Sedan,2017,46888.0,6815.0,Black Sapphire Metallic,BLACK,Concours BMW,888-258-1784 888-258-6303,,All Wheel Drive,2968
2017 BMW 340 i xDrive,BMW,Black,46888.0,BMW of Milwaukee North,(877) 591-3075,4.8,106.0,6815.0,73,Black Sapphire Metallic,Black,8-Speed Automatic,AWD,WBA8B7G36HNU37891,1742,2017 BMW 340i xDrive Sedan,2017,46888.0,6815.0,Black Sapphire Metallic,BLACK,Concours BMW,888-258-1784 888-258-6303,,All Wheel Drive,3778
2017 BMW X1 xDrive 28i,BMW,White,38490.0,BMW of Milwaukee North,(866) 932-0704,4.8,106.0,9062.0,73,Alpine White,Beige,8-Speed Automatic,AWD,WBXHT3C32H5F83029,1743,2017 BMW X1 xDrive28i SAV,2017,38490.0,9055.0,Alpine White,CANBERRA BEIGE,Concours BMW,888-258-1784 888-258-6303,Automatic,All Wheel Drive,2923
2017 BMW X1 xDrive 28i,BMW,White,38490.0,BMW of Milwaukee North,(866) 932-0704,4.8,106.0,9062.0,73,Alpine White,Beige,8-Speed Automatic,AWD,WBXHT3C32H5F83029,1743,2017 BMW X1 xDrive28i SAV,2017,38490.0,9055.0,Alpine White,CANBERRA BEIGE,Concours BMW,888-258-1784 888-258-6303,Automatic,All Wheel Drive,3733
2017 BMW X3 xDrive28i,BMW,Gray,47995.0,BMW of Milwaukee North,(866) 932-0704,4.8,106.0,11698.0,73,Space Gray Metallic,Saddle Brown,8-Speed Automatic,AWD,5UXWX9C51H0T14008,1744,2017 BMW X3 xDrive28i SAV,2017,42995.0,9176.0,Space Gray Metallic,BROWN,Concours BMW,888-258-1784 888-258-6303,Automatic,All Wheel Drive,2899
2017 BMW X3 xDrive28i,BMW,Gray,47995.0,BMW of Milwaukee North,(866) 932-0704,4.8,106.0,11698.0,73,Space Gray Metallic,Saddle Brown,8-Speed Automatic,AWD,5UXWX9C51H0T14008,1744,2017 BMW X3 xDrive28i SAV,2017,42995.0,9176.0,Space Gray Metallic,BROWN,Concours BMW,888-258-1784 888-258-6303,Automatic,All Wheel Drive,3709
2015 BMW X4 xDrive28i,BMW,Silver,35989.0,BMW of Milwaukee North,(866) 932-0704,4.8,106.0,29048.0,73,Glacier Silver Metallic,Black,8-Speed Automatic,AWD,5UXXW3C52F0M89157,1745,2015 BMW X4 xDrive28i SUV,2015,35989.0,29048.0,Glacier Silver Metallic,BLACK,Concours BMW,888-258-1784 888-258-6303,Automatic,All Wheel Drive,2992
2015 BMW X4 xDrive28i,BMW,Silver,35989.0,BMW of Milwaukee North,(866) 932-0704,4.8,106.0,29048.0,73,Glacier Silver Metallic,Black,8-Speed Automatic,AWD,5UXXW3C52F0M89157,1745,2015 BMW X4 xDrive28i SUV,2015,35989.0,29048.0,Glacier Silver Metallic,BLACK,Concours BMW,888-258-1784 888-258-6303,Automatic,All Wheel Drive,3802
2015 BMW 320 i xDrive,BMW,Gray,22487.0,BMW of Milwaukee North,(866) 932-0704,4.8,106.0,29696.0,73,Mineral Gray Metallic,Black,8-Speed Automatic,AWD,WBA3C3G53FNS73322,1746,2015 BMW 320i xDrive Sedan,2015,22487.0,29696.0,Mineral Gray,,Concours BMW,888-258-1784 888-258-6303,Automatic,All Wheel Drive,2920
2015 BMW 320 i xDrive,BMW,Gray,22487.0,BMW of Milwaukee North,(866) 932-0704,4.8,106.0,29696.0,73,Mineral Gray Metallic,Black,8-Speed Automatic,AWD,WBA3C3G53FNS73322,1746,2015 BMW 320i xDrive Sedan,2015,22487.0,29696.0,Mineral Gray,,Concours BMW,888-258-1784 888-258-6303,Automatic,All Wheel Drive,3730
2015 BMW X3 xDrive28i,BMW,Black,33555.0,BMW of Milwaukee North,(866) 932-0704,4.8,106.0,18978.0,73,Jet Black,Black,8-Speed Automatic,AWD,5UXWX9C51F0D61071,1747,2015 BMW X3 xDrive28i SAV,2015,33555.0,18978.0,Jet Black,BLACK,Concours BMW,888-258-1784 888-258-6303,Automatic,All Wheel Drive,2955
2015 BMW X3 xDrive28i,BMW,Black,33555.0,BMW of Milwaukee North,(866) 932-0704,4.8,106.0,18978.0,73,Jet Black,Black,8-Speed Automatic,AWD,5UXWX9C51F0D61071,1747,2015 BMW X3 xDrive28i SAV,2015,33555.0,18978.0,Jet Black,BLACK,Concours BMW,888-258-1784 888-258-6303,Automatic,All Wheel Drive,3765
2006 BMW 525 xi,BMW,Blue,7893.0,INFINITI North Shore,(888) 675-1554,,,87520.0,73,Blue,Black,6-Speed Manual with Overdrive,All Wheel Drive,WBANF335X6CS35149,1748,Used 2006 BMW 525xi Sedan,2006,7893.0,87520.0,,Black,Infiniti INTERNATIONAL INFINITI NORTH SHORE,(877) 549-8748,Manual,All Wheel Drive,2997
2006 BMW 525 xi,BMW,Blue,7893.0,INFINITI North Shore,(888) 675-1554,,,87520.0,73,Blue,Black,6-Speed Manual with Overdrive,All Wheel Drive,WBANF335X6CS35149,1748,Used 2006 BMW 525xi Sedan,2006,7893.0,87520.0,,Black,Infiniti INTERNATIONAL INFINITI NORTH SHORE,(877) 549-8748,Manual,All Wheel Drive,3807
2015 BMW 320 i xDrive,BMW,Black,17995.0,Hyundai Greenfield,(414) 219-1518,5.0,1.0,73086.0,73,Jet Black,Black,8-Speed Automatic,AWD,WBA3C3C56FP663843,1749,2015 BMW 3 Series 320i Xdrive Sedan,2015,17995.0,73086.0,Jet Black,Black,INTERNATIONAL AUTOS GROUP,414-543-3000,Automatic,All Wheel Drive,2857
2015 BMW 320 i xDrive,BMW,Black,17995.0,Hyundai Greenfield,(414) 219-1518,5.0,1.0,73086.0,73,Jet Black,Black,8-Speed Automatic,AWD,WBA3C3C56FP663843,1749,2015 BMW 3 Series 320i Xdrive Sedan,2015,17995.0,73086.0,Jet Black,Black,INTERNATIONAL AUTOS GROUP,414-543-3000,Automatic,All Wheel Drive,3667
2015 BMW 428 Gran Coupe i xDrive,BMW,Black,29733.0,BMW of Milwaukee North,(866) 932-0704,4.8,106.0,46293.0,73,Black Sapphire Metallic,Black / Red,8-Speed Automatic,AWD,WBA4A7C59FD413841,1750,2015 BMW 428i xDrive Coupe,2015,29733.0,46293.0,Black Sapphire Metallic,BLACK,Concours BMW,888-258-1784 888-258-6303,Automatic,All Wheel Drive,2966
2015 BMW 428 Gran Coupe i xDrive,BMW,Black,29733.0,BMW of Milwaukee North,(866) 932-0704,4.8,106.0,46293.0,73,Black Sapphire Metallic,Black / Red,8-Speed Automatic,AWD,WBA4A7C59FD413841,1750,2015 BMW 428i xDrive Coupe,2015,29733.0,46293.0,Black Sapphire Metallic,BLACK,Concours BMW,888-258-1784 888-258-6303,Automatic,All Wheel Drive,3776
2010 BMW X3 xDrive30i,BMW,Silver,9892.0,INFINITI North Shore,(888) 675-1554,,,126896.0,73,Silver,Black,6-Speed Manual,All Wheel Drive,WBXPC9C42AWJ36558,1752,Used 2010 BMW X3 xDrive30i AWD 4dr SUV,2010,9892.0,126896.0,,Black,Infiniti INTERNATIONAL INFINITI NORTH SHORE,(877) 549-8748,Manual,All Wheel Drive,2998
2010 BMW X3 xDrive30i,BMW,Silver,9892.0,INFINITI North Shore,(888) 675-1554,,,126896.0,73,Silver,Black,6-Speed Manual,All Wheel Drive,WBXPC9C42AWJ36558,1752,Used 2010 BMW X3 xDrive30i AWD 4dr SUV,2010,9892.0,126896.0,,Black,Infiniti INTERNATIONAL INFINITI NORTH SHORE,(877) 549-8748,Manual,All Wheel Drive,3808
