_id,ltable_vin,rtable_vin,ltable_name,ltable_year,ltable_maker,ltable_price,ltable_seller_phone,ltable_seller_name,ltable_miles,ltable_exterior_color,ltable_interior_color,rtable_name,rtable_year,rtable_maker,rtable_price,rtable_seller_phone,rtable_seller_name,rtable_miles,rtable_exterior_color,rtable_interior_color,label
72104,4JGDA5HB3JB025526,WDDZF4KB0JA303373,2018 Mercedes-Benz GLE 350 Base 4MATIC,2018,Mercedes-Benz,,(888) 821-5863,Mercedes-Benz of Milwaukee North,5015.0,Designo Diamond White Metallic,Black,2018 Mercedes-Benz E-Class E 300 4MATIC,2018.0,Mercedes-Benz,54987.0,888-570-6761 888-570-6837,Motorwerks of Barrington,5886.0,Polar White,Macchiato Beige/Espresso Brown,0
72107,JTJBARBZ3G2061215,JTJBARBZ3G2061215,2016 Lexus NX 200t F Sport,2016,Lexus,32500.0,(608) 478-2660,Lexus of Madison,30417.0,Atomic Silver,Red,2016 Lexus NX 200t,2016.0,Lexus,32500.0,877-510-3625 877-545-4105,Lexus of Madison,30417.0,ATOMIC SILVER,RIOJA RED,1
72195,WBAVL1C59FVY34772,WBA3B3C57FJ984747,2015 BMW X1 xDrive 28i,2015,BMW,22989.0,(815) 580-3156,Lou Bachrodt Automall,42038.0,Silver,Beige,2015 BMW 328i xDrive Sedan,2015.0,BMW,24193.0,888-810-0623 877-500-2315,BMW of Dubuque,40259.0,Black Sapphire Metallic,BLACK,0
72203,WBA3B3C57FJ984747,WBA3B3C57FJ984747,2015 BMW 328 i xDrive,2015,BMW,24193.0,(563) 239-2223,Deery Brothers of Dubuque,40259.0,Black Sapphire Metallic,Black,2015 BMW 328i xDrive Sedan,2015.0,BMW,24193.0,888-810-0623 877-500-2315,BMW of Dubuque,40259.0,Black Sapphire Metallic,BLACK,1
72271,WDDSJ4GB3JN528291,WDDSJ4GB3JN528291,2018 Mercedes-Benz CLA 250 Base,2018,Mercedes-Benz,,(888) 821-5863,Mercedes-Benz of Milwaukee North,6086.0,Lunar Blue Metallic,Sahara Beige,2018 Mercedes-Benz CLA-Class CLA 250 Sedan,2018.0,Mercedes-Benz,40770.0,877-650-2166,Umansky Motor Cars,6086.0,Lunar Blue Metallic,SAHARA BEIGE,1
72323,JTHCE1BL5FA001254,JTHCE1BL5FA001254,2015 Lexus GS 350 350,2015,Lexus,28522.0,(866) 413-8566,Gordie Boucher Lincoln of West Allis,58026.0,Liquid Platinum,Black,2015 LEXUS GS 350 F Sport Sedan V-6 cyl,2015.0,Lexus,28522.0,888-450-6819,Gordie Boucher Lincoln West Allis,58026.0,Liquid Platinum,F-SPORT BLACK,1
72431,JTHCZ1BL1HA006085,2T2BZMCA3HC087903,2017 Lexus GS 350 350,2017,Lexus,48500.0,(262) 373-6622,Lexus of Brookfield,13088.0,Blue,Black,2017 LEXUS RX 350 350 SUV,2017.0,Lexus,47444.0,888-258-1784 888-258-6303,Concours BMW,12317.0,Black,BLACK,0
72554,2T2BZMCA6HC064180,2T2BZMCA3HC087903,2017 Lexus RX 350 350,2017,Lexus,46707.0,(262) 510-0474,Lexus of Brookfield,12130.0,Gray Pearl,Brown,2017 LEXUS RX 350 350 SUV,2017.0,Lexus,47444.0,888-258-1784 888-258-6303,Concours BMW,12317.0,Black,BLACK,0
72680,55SWF4KB1JU248046,WDC0G4KB8JV060995,2018 Mercedes-Benz  C 300 4MATIC,2018,Mercedes-Benz,46525.0,(262) 510-0498,Mercedes-Benz of Elmbrook,0.0,White,Black,2018 Mercedes-Benz GLC GLC 300 4MATIC,2018.0,Mercedes-Benz,45993.0,888-570-6761 888-570-6837,Motorwerks of Barrington,1750.0,White,Silk Beige/Black,0
72708,55SWF4KB5JU253332,WDC0G4KB8JV060995,2018 Mercedes-Benz  C 300,2018,Mercedes-Benz,47155.0,(888) 224-9092,Mercedes-Benz of Milwaukee North,0.0,Designo Cardinal Red Metallic,Black,2018 Mercedes-Benz GLC GLC 300 4MATIC,2018.0,Mercedes-Benz,45993.0,888-570-6761 888-570-6837,Motorwerks of Barrington,1750.0,White,Silk Beige/Black,0
72734,55SWF4KB5JU242055,WDC0G4KB8JV060995,2018 Mercedes-Benz  C 300 4MATIC,2018,Mercedes-Benz,,(414) 203-5342,International Autos,0.0,Black,Black,2018 Mercedes-Benz GLC GLC 300 4MATIC,2018.0,Mercedes-Benz,45993.0,888-570-6761 888-570-6837,Motorwerks of Barrington,1750.0,White,Silk Beige/Black,0
72735,WDC0G4KB9JV024572,WDC0G4KB8JV060995,2018 Mercedes-Benz GLC 300 Base 4MATIC,2018,Mercedes-Benz,,(414) 203-5342,International Autos,0.0,Black,Black,2018 Mercedes-Benz GLC GLC 300 4MATIC,2018.0,Mercedes-Benz,45993.0,888-570-6761 888-570-6837,Motorwerks of Barrington,1750.0,White,Silk Beige/Black,0
72736,WDDZF4KB9JA409188,WDC0G4KB8JV060995,2018 Mercedes-Benz  E 300,2018,Mercedes-Benz,,(414) 203-5342,International Autos,0.0,Polar White,Black,2018 Mercedes-Benz GLC GLC 300 4MATIC,2018.0,Mercedes-Benz,45993.0,888-570-6761 888-570-6837,Motorwerks of Barrington,1750.0,White,Silk Beige/Black,0
72738,WDDZF4KB8JA385174,WDC0G4KB8JV060995,2018 Mercedes-Benz  E 300,2018,Mercedes-Benz,,(414) 203-5342,International Autos,0.0,Black,Black,2018 Mercedes-Benz GLC GLC 300 4MATIC,2018.0,Mercedes-Benz,45993.0,888-570-6761 888-570-6837,Motorwerks of Barrington,1750.0,White,Silk Beige/Black,0
72739,WDDWJ4KBXJF680944,WDC0G4KB8JV060995,2018 Mercedes-Benz  C 300 4MATIC,2018,Mercedes-Benz,,(414) 203-5342,International Autos,0.0,White,Black,2018 Mercedes-Benz GLC GLC 300 4MATIC,2018.0,Mercedes-Benz,45993.0,888-570-6761 888-570-6837,Motorwerks of Barrington,1750.0,White,Silk Beige/Black,0
72743,WDC0G4KB9JF338488,WDC0G4KB8JV060995,2018 Mercedes-Benz GLC 300 Base 4MATIC,2018,Mercedes-Benz,,(414) 203-5342,International Autos,0.0,Selenite Gray Metallic,Black,2018 Mercedes-Benz GLC GLC 300 4MATIC,2018.0,Mercedes-Benz,45993.0,888-570-6761 888-570-6837,Motorwerks of Barrington,1750.0,White,Silk Beige/Black,0
72774,4JGDA5HB0JB086817,WDC0G4KB8JV060995,2018 Mercedes-Benz GLE 350 Base 4MATIC,2018,Mercedes-Benz,,(815) 916-4212,Napleton Autowerks Loves Park,0.0,Polar White,,2018 Mercedes-Benz GLC GLC 300 4MATIC,2018.0,Mercedes-Benz,45993.0,888-570-6761 888-570-6837,Motorwerks of Barrington,1750.0,White,Silk Beige/Black,0
72777,4JGED6EBXJA100718,WDC0G4KB8JV060995,2018 Mercedes-Benz AMG GLE 43 Base 4MATIC,2018,Mercedes-Benz,,(414) 203-5342,International Autos,0.0,Black,Black,2018 Mercedes-Benz GLC GLC 300 4MATIC,2018.0,Mercedes-Benz,45993.0,888-570-6761 888-570-6837,Motorwerks of Barrington,1750.0,White,Silk Beige/Black,0
72782,4JGDF6EE1JB051063,WDC0G4KB8JV060995,2018 Mercedes-Benz GLS 450 Base 4MATIC,2018,Mercedes-Benz,,(414) 203-5342,International Autos,0.0,Designo Diamond White Metallic,Ginger,2018 Mercedes-Benz GLC GLC 300 4MATIC,2018.0,Mercedes-Benz,45993.0,888-570-6761 888-570-6837,Motorwerks of Barrington,1750.0,White,Silk Beige/Black,0
72783,WDDSJ4GB2JN580026,WDC0G4KB8JV060995,2018 Mercedes-Benz CLA 250 Base 4MATIC,2018,Mercedes-Benz,,(414) 203-5342,International Autos,0.0,Mountain Gray Metallic,Black,2018 Mercedes-Benz GLC GLC 300 4MATIC,2018.0,Mercedes-Benz,45993.0,888-570-6761 888-570-6837,Motorwerks of Barrington,1750.0,White,Silk Beige/Black,0
72787,WDDSJ4GB6JN588646,WDC0G4KB8JV060995,2018 Mercedes-Benz CLA 250 Base 4MATIC,2018,Mercedes-Benz,,(414) 203-5342,International Autos,0.0,Midnight Black,Black,2018 Mercedes-Benz GLC GLC 300 4MATIC,2018.0,Mercedes-Benz,45993.0,888-570-6761 888-570-6837,Motorwerks of Barrington,1750.0,White,Silk Beige/Black,0
72788,WDDLJ9BB4JA204444,WDC0G4KB8JV060995,2018 Mercedes-Benz CLS 550 Base 4MATIC,2018,Mercedes-Benz,,(414) 203-5342,International Autos,0.0,Selenite Gray Metallic,Black,2018 Mercedes-Benz GLC GLC 300 4MATIC,2018.0,Mercedes-Benz,45993.0,888-570-6761 888-570-6837,Motorwerks of Barrington,1750.0,White,Silk Beige/Black,0
72836,WBA3V9C53FP946651,WBA3V9C53FP946651,2015 BMW 428 i xDrive,2015,BMW,36985.0,(414) 930-1684,International Autos,34237.0,Imperial Blue Metallic,,2015 BMW 428i xDrive Convertible,2015.0,BMW,36985.0,,International Alfa Romeo,34237.0,Imperial Blue Metallic,,1
74315,2T2BZMCA8HC095706,2T2BZMCA8HC108941,2017 Lexus RX 350 350,2017,Lexus,45800.0,(414) 375-4932,Lexus of Milwaukee,7865.0,Nebula Gray Pearl,Gray,2017 LEXUS RX 350 SUV,2017.0,Lexus,45500.0,877-441-8782,"Napleton's Autowerks, Inc.",6329.0,Silver,,0
74366,2T2BZMCA8HC108941,2T2BZMCA8HC108941,2017 Lexus RX 350,2017,Lexus,45500.0,(815) 916-4212,Napleton Autowerks Loves Park,6329.0,Silver,,2017 LEXUS RX 350 SUV,2017.0,Lexus,45500.0,877-441-8782,"Napleton's Autowerks, Inc.",6329.0,Silver,,1
74807,WDBRF64J91F077202,WDBRF64J91F077202,2001 Mercedes-Benz  C320,2001,Mercedes-Benz,5499.0,(414) 255-0262,Car King,93582.0,Black,Gray,2001 Mercedes-Benz C-Class C320,2001.0,Mercedes-Benz,5499.0,,Car King,93582.0,,,1
74872,WBAJE7C32HG478778,WBAJE7C32HG478778,2017 BMW 540 i xDrive,2017,BMW,59990.0,(888) 570-3759,Zimbrick BMW,15893.0,Alpine White,Black,2017 BMW 5 Series 540i xDrive Sedan,2017.0,BMW,59990.0,888-237-4721 877-654-8272,Zimbrick BMW,15893.0,Alpine White,Black,1
74930,JTJBK1BA7F2478764,JTJBK1BA7F2478764,2015 Lexus RX 350 350,2015,Lexus,31595.0,(888) 481-5925,Porsche Milwaukee North,20723.0,Brown,Tan,Pre-Owned 2015 Lexus RX 350 Stock:KF2478764,2015.0,Lexus,31595.0,(888) 336-6441,Volkswagen of Milwaukee North,20723.0,Beige,Tan,1
74934,2T2ZK1BA1FC174828,JTJBK1BA7F2478764,2015 Lexus RX 350 Base,2015,Lexus,31730.0,(877) 682-3020,VROOM (Milwaukee),21234.0,Maroon,Black,Pre-Owned 2015 Lexus RX 350 Stock:KF2478764,2015.0,Lexus,31595.0,(888) 336-6441,Volkswagen of Milwaukee North,20723.0,Beige,Tan,0
75181,WA1CMAFE2DD016753,WA1CMAFE2DD016753,2013 Audi Q7 3.0 TDI Premium quattro,2013,Audi,29900.0,(888) 380-6201,Runde Chevrolet,71674.0,Charcoal,,Used 2013 Audi Q7 quattro 4dr 3.0L TDI Premium,2013.0,Audi,29900.0,(877) 241-4358,RUNDE CHEVROLET BUICK GMC,71674.0,Charcoal,,1
75185,WA1WMAFEXDD012477,WA1CMAFE2DD016753,2013 Audi Q7 3.0L TDI Prestige,2013,Audi,27999.0,(414) 455-6995,"AutoSource Motors, Inc.",70623.0,Glacier White Metallic,Black,Used 2013 Audi Q7 quattro 4dr 3.0L TDI Premium,2013.0,Audi,29900.0,(877) 241-4358,RUNDE CHEVROLET BUICK GMC,71674.0,Charcoal,,0
75366,WA1BNAFY9J2080668,WA1BNAFY6J2021089,2018 Audi Q5 2.0T Premium Plus quattro,2018,Audi,46900.0,(414) 939-8502,International Autos,14.0,Mythos Black Metallic,Black,2018 Audi Q5 2.0T Premium SUV,2018.0,Audi,47900.0,,International Alfa Romeo,66.0,Manhattan gray metallic,Black,0
75371,WA1BNAFY6J2021089,WA1BNAFY6J2021089,2018 Audi Q5 2.0T Premium Plus quattro,2018,Audi,47900.0,(414) 939-8502,International Autos,66.0,Manhattan Gray Metallic,Black,2018 Audi Q5 2.0T Premium SUV,2018.0,Audi,47900.0,,International Alfa Romeo,66.0,Manhattan gray metallic,Black,1
75394,WA1BNAFY7J2086193,WA1BNAFY6J2021089,2018 Audi Q5 2.0T Premium,2018,Audi,,(815) 916-4212,Napleton Autowerks Loves Park,0.0,Moonlight Blue Metallic,Nougat Brown / Black,2018 Audi Q5 2.0T Premium SUV,2018.0,Audi,47900.0,,International Alfa Romeo,66.0,Manhattan gray metallic,Black,0
75396,WAUYNGF53JN012337,WA1BNAFY6J2021089,2018 Audi A5 2.0T Premium Plus quattro,2018,Audi,,(414) 203-5342,International Autos,0.0,Mythos Black Metallic / Black Roof,Black,2018 Audi Q5 2.0T Premium SUV,2018.0,Audi,47900.0,,International Alfa Romeo,66.0,Manhattan gray metallic,Black,0
75397,WAUENAF44JA118875,WA1BNAFY6J2021089,2018 Audi A4 2.0T Premium Plus,2018,Audi,,(414) 203-5342,International Autos,0.0,Manhattan Gray Metallic,Black,2018 Audi Q5 2.0T Premium SUV,2018.0,Audi,47900.0,,International Alfa Romeo,66.0,Manhattan gray metallic,Black,0
75399,WA1JCCFS6JR021870,WA1BNAFY6J2021089,2018 Audi Q3 2.0T Premium Plus,2018,Audi,,(414) 203-5342,International Autos,0.0,Daytona Gray Pearl Effect,Black,2018 Audi Q5 2.0T Premium SUV,2018.0,Audi,47900.0,,International Alfa Romeo,66.0,Manhattan gray metallic,Black,0
75400,WAU23AFCXJN061722,WA1BNAFY6J2021089,2018 Audi A7 3.0T Premium Plus quattro,2018,Audi,,(414) 203-5342,International Autos,0.0,Tornado Gray Metallic,Black,2018 Audi Q5 2.0T Premium SUV,2018.0,Audi,47900.0,,International Alfa Romeo,66.0,Manhattan gray metallic,Black,0
75402,WA1BNAFY5J2117716,WA1BNAFY6J2021089,2018 Audi Q5 2.0T Premium,2018,Audi,,(414) 203-5342,International Autos,0.0,Ibis White,Atlas Beige / Gray,2018 Audi Q5 2.0T Premium SUV,2018.0,Audi,47900.0,,International Alfa Romeo,66.0,Manhattan gray metallic,Black,0
75403,WA1BNAFY5J2100978,WA1BNAFY6J2021089,2018 Audi Q5 2.0T Premium,2018,Audi,,(414) 203-5342,International Autos,0.0,Ibis White,Nougat Brown / Black,2018 Audi Q5 2.0T Premium SUV,2018.0,Audi,47900.0,,International Alfa Romeo,66.0,Manhattan gray metallic,Black,0
75408,WAUENAF42JN005726,WA1BNAFY6J2021089,2018 Audi A4 2.0T Premium Plus,2018,Audi,,(414) 203-5342,International Autos,0.0,Manhattan Gray Metallic,Black,2018 Audi Q5 2.0T Premium SUV,2018.0,Audi,47900.0,,International Alfa Romeo,66.0,Manhattan gray metallic,Black,0
75409,WA1BNAFY5J2099783,WA1BNAFY6J2021089,2018 Audi Q5 2.0T Premium,2018,Audi,,(414) 203-5342,International Autos,0.0,Florett Silver Metallic,Black,2018 Audi Q5 2.0T Premium SUV,2018.0,Audi,47900.0,,International Alfa Romeo,66.0,Manhattan gray metallic,Black,0
75410,WA1ECCFS5JR024793,WA1BNAFY6J2021089,2018 Audi Q3 2.0T Sport Premium quattro,2018,Audi,,(414) 203-5342,International Autos,0.0,Daytona Gray Pearl Effect,Black,2018 Audi Q5 2.0T Premium SUV,2018.0,Audi,47900.0,,International Alfa Romeo,66.0,Manhattan gray metallic,Black,0
75411,WAUYNGF59JN012438,WA1BNAFY6J2021089,2018 Audi A5 2.0T Premium Plus quattro,2018,Audi,,(414) 203-5342,International Autos,0.0,Glacier White Metallic / Black Roof,Black,2018 Audi Q5 2.0T Premium SUV,2018.0,Audi,47900.0,,International Alfa Romeo,66.0,Manhattan gray metallic,Black,0
75417,WAUHFAFC1JN076028,WA1BNAFY6J2021089,2018 Audi S6 4.0T Premium Plus quattro,2018,Audi,,(414) 203-5342,International Autos,0.0,Mythos Black Metallic,Black,2018 Audi Q5 2.0T Premium SUV,2018.0,Audi,47900.0,,International Alfa Romeo,66.0,Manhattan gray metallic,Black,0
75419,WA1AAAF75JD019515,WA1BNAFY6J2021089,2018 Audi Q7 3.0T Premium,2018,Audi,,(414) 203-5342,International Autos,0.0,Carrara White,Nougat Brown,2018 Audi Q5 2.0T Premium SUV,2018.0,Audi,47900.0,,International Alfa Romeo,66.0,Manhattan gray metallic,Black,0
75420,WA1BNAFY3J2067107,WA1BNAFY6J2021089,2018 Audi Q5 2.0T Premium Plus quattro,2018,Audi,,(414) 203-5342,International Autos,0.0,Ibis White,Atlas Beige / Gray,2018 Audi Q5 2.0T Premium SUV,2018.0,Audi,47900.0,,International Alfa Romeo,66.0,Manhattan gray metallic,Black,0
75422,WA1BNAFYXJ2107828,WA1BNAFY6J2021089,2018 Audi Q5 2.0T Premium,2018,Audi,,(414) 203-5342,International Autos,0.0,Ibis White,Black,2018 Audi Q5 2.0T Premium SUV,2018.0,Audi,47900.0,,International Alfa Romeo,66.0,Manhattan gray metallic,Black,0
75791,WAUDNAF4XHN046823,WA1C2AFP8HA054700,2017 Audi A4 2.0T Premium quattro,2017,Audi,35000.0,(414) 939-8502,International Autos,5720.0,Ibis White,Black,2017 Audi Q5 2.0T Premium SUV,2017.0,Audi,36000.0,,International Alfa Romeo,4875.0,Ibis white,Black,0
75990,WAUJ8GFF6H1036831,WAUJ8GFF7H1028981,2017 Audi A3 2.0T Premium Plus,2017,Audi,32000.0,(414) 939-8502,International Autos,5374.0,Nano Gray Metallic,Black,2017 Audi A3 2.0 TFSI Premium Plus quattro AWD Car,2017.0,Audi,32000.0,(608) 258-4000,Zimbrick Audi,5238.0,Mythos Black Metallic,CHESTNUT BROWN,0
76084,2T2BK1BA4FC290414,2T2BK1BA1FC295246,2015 Lexus RX 350,2015,Lexus,31500.0,(262) 373-6622,Lexus of Brookfield,34736.0,Red,Light Tan,2015 Lexus RX 350,2015.0,Lexus,31950.0,877-510-3625 877-545-4105,Lexus of Madison,33632.0,ULTRA WHITE,BLACK / CABERNET,0
76386,WBA3B3C58FJ984658,WBA3C3C58FK201426,2015 BMW 328 i xDrive,2015,BMW,22985.0,(414) 930-1684,International Autos,37015.0,Mineral White Metallic,Black,2015 BMW 3 Series 4dr Sdn 320i xDrive AWD,2015.0,BMW,22990.0,608-620-7188,Zimbrick Inc,38043.0,Imperial Blue Metallic,Black Dakota Leather,0
76425,55SWF4KB4FU004060,55SWF4KB4FU004060,2015 Mercedes-Benz  C 300,2015,Mercedes-Benz,26898.0,(888) 821-5863,Mercedes-Benz of Milwaukee North,21811.0,Polar White,Beige/Black,2015 Mercedes-Benz C-Class C 300 Sedan,2015.0,Mercedes-Benz,26898.0,877-650-2166,Umansky Motor Cars,21811.0,Polar White,BEIGE/BLACK,1
76426,55SWF4KB7FU026232,55SWF4KB4FU004060,2015 Mercedes-Benz  C 300,2015,Mercedes-Benz,26944.0,(888) 821-6594,Mercedes-Benz of Milwaukee North,20578.0,Polar White,Silk Beige,2015 Mercedes-Benz C-Class C 300 Sedan,2015.0,Mercedes-Benz,26898.0,877-650-2166,Umansky Motor Cars,21811.0,Polar White,BEIGE/BLACK,0
76547,WAULFAFRXBA079369,WAULFAFRXBA079369,2011 Audi A5 2.0T Premium,2011,Audi,11971.0,(608) 844-8038,Koenecke Ford Inc,111460.0,Black,,2011 Audi A5 2.0T Premium (Tiptronic) All-wheel Drive quattro,2011.0,Audi,11971.0,888-629-2701,Koenecke Ford Inc,111460.0,Brilliant Black,TAN,1
76754,WBA3B3C53DJ812146,WBA3B3C53DJ812146,2013 BMW 328 i xDrive,2013,BMW,17000.0,(262) 226-8570,Wilde Honda,53341.0,Jet Black,,2013 BMW 328i xDrive Sedan,2013.0,BMW,17000.0,888-582-4889,Wilde Honda New & Used Cars,53341.0,Jet Black,,1
76956,2T2BZMCA8HC108941,2T2BZMCA0HC089608,2017 Lexus RX 350,2017,Lexus,45500.0,(815) 916-4212,Napleton Autowerks Loves Park,6329.0,Silver,,2017 LEXUS RX,2017.0,Lexus,46500.0,(414) 386-1368,Lexus of Milwaukee,5687.0,Eminent White Pearl,BLACK,0
76957,2T2BZMCA5HC086459,2T2BZMCA0HC089608,2017 Lexus RX 350,2017,Lexus,47000.0,(888) 347-2891,Anderson Toyota Lexus,7522.0,Black,,2017 LEXUS RX,2017.0,Lexus,46500.0,(414) 386-1368,Lexus of Milwaukee,5687.0,Eminent White Pearl,BLACK,0
76965,WDDPK4HA6FF101486,WDDPK4HA6FF101486,2015 Mercedes-Benz  SLK 250,2015,Mercedes-Benz,33416.0,(262) 510-0488,Mercedes-Benz of Elmbrook,16858.0,Polar White,Two-Tone Brown / Black,2015 Mercedes-Benz SLK SLK 250,2015.0,Mercedes-Benz,33416.0,414-543-3000,International Autos,16858.0,Polar White,Two-Tone Brown/Black,1
76993,JT8BL69S910002983,JT8BL69S910002983,2001 Lexus GS 430,2001,Lexus,5744.0,(888) 364-8375,Russ Darrow Mazda of Milwaukee,155735.0,Black Onyx,Black,Used 2001 Lexus GS 430,2001.0,Lexus,5744.0,888-356-1417,Russ Darrow Kia,155735.0,Black Onyx,Black,1
77109,4JGDA5HB3JB025526,4JGDA5HB2JB027932,2018 Mercedes-Benz GLE 350 Base 4MATIC,2018,Mercedes-Benz,,(888) 821-5863,Mercedes-Benz of Milwaukee North,5015.0,Designo Diamond White Metallic,Black,2018 Mercedes-Benz GLE GLE 350 4MATIC,2018.0,Mercedes-Benz,54534.0,888-570-6761 888-570-6837,Motorwerks of Barrington,5018.0,Selenite Gray Metallic,Black,0
77113,2T2BZMCA5GC036272,2T2BZMCA5GC036272,2016 Lexus RX 350 350,2016,Lexus,39800.0,(608) 205-4418,Van Horn Chrysler Dodge Jeep Ram of Stoughton,7537.0,Ultra White,Brown,2016 Lexus RX 350 350,2016.0,Lexus,39800.0,888-217-4833 888-708-8920,Dane County Chrysler Dodge Jeep RAM,7537.0,Ultra White,Noble Brown,1
77330,5UXZV4C52D0B12149,5UXZV4C52D0B12149,2013 BMW X5 xDrive35i,2013,BMW,14990.0,(888) 813-5078,Buss Ford Lincoln,134734.0,Silver,,2013 BMW X5 xDrive35i AWD,2013.0,BMW,14990.0,888-660-4137 888-813-5078,Buss Ford Lincoln,134734.0,Silver,,1
77429,JTHCE1D29E5002452,JTHCF1D23E5007840,2014 Lexus IS 350 Base,2014,Lexus,27995.0,(414) 219-1518,Hyundai Greenfield,44939.0,Blue,Alabaster,Pre-Owned 2014 Lexus IS 250 AWD,2014.0,Lexus,25995.0,414-352-6100,David Hobbs Honda,43686.0,Black,,0
77494,WDCGG8JB5FG353644,WDCGG8JB2FG409734,2015 Mercedes-Benz  GLK 350,2015,Mercedes-Benz,26997.0,(888) 821-6594,Mercedes-Benz of Milwaukee North,32677.0,Polar White,Sahara Beige/Mocha,2015 Mercedes-Benz GLK GLK 350 4MATIC,2015.0,Mercedes-Benz,27735.0,888-570-6761 888-570-6837,Motorwerks of Barrington,33127.0,White,Sahara Beige/Mocha,0
77706,WBA5B3C51GD549716,WBA5B3C53GG255944,2016 BMW 535 i xDrive,2016,BMW,46622.0,(877) 591-3075,BMW of Milwaukee North,16429.0,Dark Graphite Metallic,Black,2016 BMW 535i xDrive Sedan,2016.0,BMW,46441.0,888-258-1784 888-258-6303,Concours BMW,14528.0,Mineral Gray Metallic,BLACK,0
77712,JTJBARBZ8J2169546,JTJBARBZ6J2150199,2018 Lexus NX 300 Base,2018,Lexus,37819.0,(608) 478-2661,Lexus of Madison,0.0,Atomic Silver,Black,2018 Lexus NX,2018.0,Lexus,38500.0,877-510-3625 877-545-4105,Lexus of Madison,902.0,CAVIAR,BLACK,0
77731,JTJBARBZ4J2167048,JTJBARBZ6J2150199,2018 Lexus NX 300 300,2018,Lexus,38861.0,(414) 375-2098,Lexus of Milwaukee,0.0,Eminent White Pearl,Caramel,2018 Lexus NX,2018.0,Lexus,38500.0,877-510-3625 877-545-4105,Lexus of Madison,902.0,CAVIAR,BLACK,0
77732,JTJBARBZ0J2171663,JTJBARBZ6J2150199,2018 Lexus NX 300 Base,2018,Lexus,,(608) 478-2661,Lexus of Madison,0.0,Atomic Silver,Black,2018 Lexus NX,2018.0,Lexus,38500.0,877-510-3625 877-545-4105,Lexus of Madison,902.0,CAVIAR,BLACK,0
77976,JTHCE1BLXFA002397,2T2BK1BAXFC330835,2015 Lexus GS 350,2015,Lexus,32950.0,(608) 478-2657,Lexus of Madison,27890.0,Nebula Gray Pearl,Flaxen,Used 2015 Lexus RX 350 AWD 4dr,2015.0,Lexus,32884.0,563-690-5086,Richardson Motors,28106.0,Gray,Light Gray,0
77994,2T2BK1BA7FC297440,2T2BK1BAXFC330835,2015 Lexus RX 350 Base,2015,Lexus,31989.0,(815) 580-3162,Wheels by RT,27988.0,Stargazer Black,Saddle,Used 2015 Lexus RX 350 AWD 4dr,2015.0,Lexus,32884.0,563-690-5086,Richardson Motors,28106.0,Gray,Light Gray,0
78004,JTHCE1D29F5007121,2T2BK1BAXFC330835,2015 Lexus IS 350,2015,Lexus,30998.0,(608) 286-3923,CarMax Madison,27698.0,Red,Black,Used 2015 Lexus RX 350 AWD 4dr,2015.0,Lexus,32884.0,563-690-5086,Richardson Motors,28106.0,Gray,Light Gray,0
78065,JTHSE5BC6F5004451,2T2BK1BAXFC330835,2015 Lexus RC 350 2dr Cpe AWD,2015,Lexus,33989.0,(608) 440-2725,Zimbrick Chevrolet,27893.0,Silver Lining Metallic,F-Sport Black,Used 2015 Lexus RX 350 AWD 4dr,2015.0,Lexus,32884.0,563-690-5086,Richardson Motors,28106.0,Gray,Light Gray,0
78122,JTJYARBZ7F2017078,2T2BK1BAXFC330835,2015 Lexus NX 200t F SPORT 4dr Crossover,2015,Lexus,32730.0,(877) 682-3020,VROOM (Milwaukee),29908.0,Black,Red,Used 2015 Lexus RX 350 AWD 4dr,2015.0,Lexus,32884.0,563-690-5086,Richardson Motors,28106.0,Gray,Light Gray,0
78188,WBA4Z3C52JEA31707,WBA4Z3C52JEA31707,2018 BMW 430 i xDrive,2018,BMW,46782.0,(888) 570-3759,Zimbrick BMW,18901.0,Alpine White,VenetianBeige/DarkOyster,2018 BMW 4 Series 430i xDrive Convertible,2018.0,BMW,46782.0,888-237-4721 877-654-8272,Zimbrick BMW,18901.0,Alpine White,Venetian Beige/Dk. Oyster,1
78299,WA1LAAF75JD001766,WA1VAAF79JD004212,2018 Audi Q7 3.0T Premium,2018,Audi,,(414) 375-2115,Audi North Shore,5179.0,Orca Black Metallic,Black,2018 Audi Q7 3.0T Prestige SUV,2018.0,Audi,72500.0,414-543-3000,INTERNATIONAL AUTOS GROUP,6117.0,Florett Silver Metallic,Black,0
78457,WDDZF4KB0HA035600,WDDZF4KB6HA202901,2017 Mercedes-Benz  E 300,2017,Mercedes-Benz,54225.0,(888) 821-5863,Mercedes-Benz of Milwaukee North,7298.0,Iridium Silver Metallic,Black,2017 Mercedes-Benz E-Class E 300 4MATIC Sedan,2017.0,Mercedes-Benz,52992.0,,International Alfa Romeo,7229.0,Iridium Silver Metallic,Black,0
78561,2T2HK31U87C044520,2T2HK31U87C044520,2007 Lexus RX 350,2007,Lexus,8995.0,(262) 384-4738,Russ Darrow Toyota Scion,150139.0,Blue Metallic,Light Gray,Used 2007 Lexus RX 350 Premium Package,2007.0,Lexus,8995.0,888-356-1417,Russ Darrow Kia,150139.0,Breakwater Blue Metallic,Light Gray,1
